area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,CALIENTE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,DOSIFICADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,ENSAMBLE,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,PRESS FIT,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,AOI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,ASYS,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,DEK,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,DESPANELIZADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,DIAGNOSTICO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,F4,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,FUJI,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,HORNO DE REFLUJO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,HS 50,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,HS 60,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,ICT,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,LAQUEADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
SMD,LASER,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2213
