area,tecnologia,defecto,causa,division,proyecto
SMD,DEK,DEK,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,IMPRESIÓN DESPLAZADA,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,IMPRESIÓN DESPLAZADA,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,IMPRESIÓN DESPLAZADA,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,IMPRESIÓN DESPLAZADA,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,IMPRESIÓN DESPLAZADA,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,PANEL ABORTADO,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,PANEL ABORTADO,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PANEL ABORTADO,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,PANEL ABORTADO,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,PANEL ABORTADO,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,PANEL QUEBRADO,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,PANEL QUEBRADO,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PANEL QUEBRADO,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,PANEL QUEBRADO,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,PANEL QUEBRADO,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,ERROR DE OPERACIÓN,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,ERROR DE OPERACIÓN,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,ERROR DE OPERACIÓN,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,ERROR DE OPERACIÓN,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,ERROR DE OPERACIÓN,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,CONTAMINACION,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,CONTAMINACION,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,CONTAMINACION,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,CONTAMINACION,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,CONTAMINACION,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,NO LEE FIDUCIALES,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,NO LEE FIDUCIALES,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,NO LEE FIDUCIALES,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,NO LEE FIDUCIALES,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,NO LEE FIDUCIALES,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,INSUFICIENCIAS,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,INSUFICIENCIAS,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,INSUFICIENCIAS,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,INSUFICIENCIAS,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,INSUFICIENCIAS,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,EXCESO DE SOLDADURA,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,EXCESO DE SOLDADURA,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,EXCESO DE SOLDADURA,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,EXCESO DE SOLDADURA,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,EXCESO DE SOLDADURA,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,PERLAS,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,PERLAS,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PERLAS,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,PERLAS,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,UNIDAD CAIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,UNIDAD CAIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,UNIDAD CAIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,UNIDAD CAIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,UNIDAD CAIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,BARRIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,BARRIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,BARRIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,BARRIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,BARRIDA,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,COBRE EXPUESTO,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,COBRE EXPUESTO,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,COBRE EXPUESTO,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,COBRE EXPUESTO,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,COBRE EXPUESTO,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,UNIDAD PRUEBA,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,UNIDAD PRUEBA,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,UNIDAD PRUEBA,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,UNIDAD PRUEBA,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,UNIDAD PRUEBA,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,LASER,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,LASER,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,LASER,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,LASER,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,DATAMATRIX INCORRECTA,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,DATAMATRIX INCORRECTA,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,DATAMATRIX INCORRECTA,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,DATAMATRIX INCORRECTA,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,DATAMATRIX INCORRECTA,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,DATAMATRIX MAL IMPRESA,MAQUINA,B&S,KEY FOB K2XX
SMD,AOI,DATAMATRIX MAL IMPRESA,MAQUINA,B&S,KEY FOB K2XX
SMD,ASYS,DATAMATRIX MAL IMPRESA,MAQUINA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,DATAMATRIX MAL IMPRESA,MAQUINA,B&S,KEY FOB K2XX
SMD,LASER,DATAMATRIX MAL IMPRESA,MAQUINA,B&S,KEY FOB K2XX
SMD,DEK,DEK,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,IMPRESIÓN DESPLAZADA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,IMPRESIÓN DESPLAZADA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,IMPRESIÓN DESPLAZADA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,IMPRESIÓN DESPLAZADA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,IMPRESIÓN DESPLAZADA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,PANEL ABORTADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,PANEL ABORTADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PANEL ABORTADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,PANEL ABORTADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,PANEL ABORTADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,PANEL QUEBRADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,PANEL QUEBRADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PANEL QUEBRADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,PANEL QUEBRADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,PANEL QUEBRADO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,ERROR DE OPERACIÓN,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,ERROR DE OPERACIÓN,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,ERROR DE OPERACIÓN,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,ERROR DE OPERACIÓN,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,ERROR DE OPERACIÓN,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,CONTAMINACION,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,CONTAMINACION,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,CONTAMINACION,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,CONTAMINACION,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,CONTAMINACION,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,NO LEE FIDUCIALES,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,NO LEE FIDUCIALES,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,NO LEE FIDUCIALES,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,NO LEE FIDUCIALES,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,NO LEE FIDUCIALES,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,INSUFICIENCIAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,INSUFICIENCIAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,INSUFICIENCIAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,INSUFICIENCIAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,INSUFICIENCIAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,EXCESO DE SOLDADURA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,EXCESO DE SOLDADURA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,EXCESO DE SOLDADURA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,EXCESO DE SOLDADURA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,EXCESO DE SOLDADURA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,PERLAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,PERLAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PERLAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,PERLAS,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,UNIDAD CAIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,UNIDAD CAIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,UNIDAD CAIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,UNIDAD CAIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,UNIDAD CAIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,BARRIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,BARRIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,BARRIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,BARRIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,BARRIDA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,COBRE EXPUESTO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,COBRE EXPUESTO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,COBRE EXPUESTO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,COBRE EXPUESTO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,COBRE EXPUESTO,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,UNIDAD PRUEBA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,UNIDAD PRUEBA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,UNIDAD PRUEBA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,UNIDAD PRUEBA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,UNIDAD PRUEBA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,LASER,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,LASER,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,LASER,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,LASER,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,DATAMATRIX MAL IMPRESA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,AOI,DATAMATRIX MAL IMPRESA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,ASYS,DATAMATRIX MAL IMPRESA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,DATAMATRIX MAL IMPRESA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,LASER,DATAMATRIX MAL IMPRESA,MANO DE OBRA,B&S,KEY FOB K2XX
SMD,DEK,DEK,METODO,B&S,KEY FOB K2XX
SMD,AOI,IMPRESIÓN DESPLAZADA,METODO,B&S,KEY FOB K2XX
SMD,ASYS,IMPRESIÓN DESPLAZADA,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,IMPRESIÓN DESPLAZADA,METODO,B&S,KEY FOB K2XX
SMD,LASER,IMPRESIÓN DESPLAZADA,METODO,B&S,KEY FOB K2XX
SMD,DEK,IMPRESIÓN DESPLAZADA,METODO,B&S,KEY FOB K2XX
SMD,AOI,PANEL ABORTADO,METODO,B&S,KEY FOB K2XX
SMD,ASYS,PANEL ABORTADO,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PANEL ABORTADO,METODO,B&S,KEY FOB K2XX
SMD,LASER,PANEL ABORTADO,METODO,B&S,KEY FOB K2XX
SMD,DEK,PANEL ABORTADO,METODO,B&S,KEY FOB K2XX
SMD,AOI,PANEL QUEBRADO,METODO,B&S,KEY FOB K2XX
SMD,ASYS,PANEL QUEBRADO,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PANEL QUEBRADO,METODO,B&S,KEY FOB K2XX
SMD,LASER,PANEL QUEBRADO,METODO,B&S,KEY FOB K2XX
SMD,DEK,PANEL QUEBRADO,METODO,B&S,KEY FOB K2XX
SMD,AOI,ERROR DE OPERACIÓN,METODO,B&S,KEY FOB K2XX
SMD,ASYS,ERROR DE OPERACIÓN,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,ERROR DE OPERACIÓN,METODO,B&S,KEY FOB K2XX
SMD,LASER,ERROR DE OPERACIÓN,METODO,B&S,KEY FOB K2XX
SMD,DEK,ERROR DE OPERACIÓN,METODO,B&S,KEY FOB K2XX
SMD,AOI,CONTAMINACION,METODO,B&S,KEY FOB K2XX
SMD,ASYS,CONTAMINACION,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,CONTAMINACION,METODO,B&S,KEY FOB K2XX
SMD,LASER,CONTAMINACION,METODO,B&S,KEY FOB K2XX
SMD,DEK,CONTAMINACION,METODO,B&S,KEY FOB K2XX
SMD,AOI,NO LEE FIDUCIALES,METODO,B&S,KEY FOB K2XX
SMD,ASYS,NO LEE FIDUCIALES,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,NO LEE FIDUCIALES,METODO,B&S,KEY FOB K2XX
SMD,LASER,NO LEE FIDUCIALES,METODO,B&S,KEY FOB K2XX
SMD,DEK,NO LEE FIDUCIALES,METODO,B&S,KEY FOB K2XX
SMD,AOI,INSUFICIENCIAS,METODO,B&S,KEY FOB K2XX
SMD,ASYS,INSUFICIENCIAS,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,INSUFICIENCIAS,METODO,B&S,KEY FOB K2XX
SMD,LASER,INSUFICIENCIAS,METODO,B&S,KEY FOB K2XX
SMD,DEK,INSUFICIENCIAS,METODO,B&S,KEY FOB K2XX
SMD,AOI,EXCESO DE SOLDADURA,METODO,B&S,KEY FOB K2XX
SMD,ASYS,EXCESO DE SOLDADURA,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,EXCESO DE SOLDADURA,METODO,B&S,KEY FOB K2XX
SMD,LASER,EXCESO DE SOLDADURA,METODO,B&S,KEY FOB K2XX
SMD,DEK,EXCESO DE SOLDADURA,METODO,B&S,KEY FOB K2XX
SMD,AOI,PERLAS,METODO,B&S,KEY FOB K2XX
SMD,ASYS,PERLAS,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,PERLAS,METODO,B&S,KEY FOB K2XX
SMD,LASER,PERLAS,METODO,B&S,KEY FOB K2XX
SMD,DEK,UNIDAD CAIDA,METODO,B&S,KEY FOB K2XX
SMD,AOI,UNIDAD CAIDA,METODO,B&S,KEY FOB K2XX
SMD,ASYS,UNIDAD CAIDA,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,UNIDAD CAIDA,METODO,B&S,KEY FOB K2XX
SMD,LASER,UNIDAD CAIDA,METODO,B&S,KEY FOB K2XX
SMD,DEK,BARRIDA,METODO,B&S,KEY FOB K2XX
SMD,AOI,BARRIDA,METODO,B&S,KEY FOB K2XX
SMD,ASYS,BARRIDA,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,BARRIDA,METODO,B&S,KEY FOB K2XX
SMD,LASER,BARRIDA,METODO,B&S,KEY FOB K2XX
SMD,DEK,COBRE EXPUESTO,METODO,B&S,KEY FOB K2XX
SMD,AOI,COBRE EXPUESTO,METODO,B&S,KEY FOB K2XX
SMD,ASYS,COBRE EXPUESTO,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,COBRE EXPUESTO,METODO,B&S,KEY FOB K2XX
SMD,LASER,COBRE EXPUESTO,METODO,B&S,KEY FOB K2XX
SMD,DEK,COBRE EXPUESTO,METODO,B&S,KEY FOB K2XX
SMD,AOI,UNIDAD PRUEBA,METODO,B&S,KEY FOB K2XX
SMD,ASYS,UNIDAD PRUEBA,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,UNIDAD PRUEBA,METODO,B&S,KEY FOB K2XX
SMD,LASER,UNIDAD PRUEBA,METODO,B&S,KEY FOB K2XX
SMD,DEK,UNIDAD PRUEBA,METODO,B&S,KEY FOB K2XX
SMD,AOI,LASER,METODO,B&S,KEY FOB K2XX
SMD,ASYS,LASER,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,LASER,METODO,B&S,KEY FOB K2XX
SMD,LASER,LASER,METODO,B&S,KEY FOB K2XX
SMD,DEK,DATAMATRIX INCORRECTA,METODO,B&S,KEY FOB K2XX
SMD,AOI,DATAMATRIX INCORRECTA,METODO,B&S,KEY FOB K2XX
SMD,ASYS,DATAMATRIX INCORRECTA,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,DATAMATRIX INCORRECTA,METODO,B&S,KEY FOB K2XX
SMD,LASER,DATAMATRIX INCORRECTA,METODO,B&S,KEY FOB K2XX
SMD,DEK,DATAMATRIX MAL IMPRESA,METODO,B&S,KEY FOB K2XX
SMD,AOI,DATAMATRIX MAL IMPRESA,METODO,B&S,KEY FOB K2XX
SMD,ASYS,DATAMATRIX MAL IMPRESA,METODO,B&S,KEY FOB K2XX
SMD,HORNO DE REFLUJO,DATAMATRIX MAL IMPRESA,METODO,B&S,KEY FOB K2XX
SMD,LASER,DATAMATRIX MAL IMPRESA,METODO,B&S,KEY FOB K2XX
