area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,EXCESO,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,INSUFICIENCIA,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,UNIDAD MAL COLOCADA EN FIXTURA,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,DESPLAZADO,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,EXCESO,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,INSUFICIENCIA,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,DESPLAZADO,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,EXCESO,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,INSUFICIENCIA,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,UNIDAD MAL COLOCADA EN FIXTURA,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,DESPLAZADO,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,GOLDEN OBSOLETA,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,PIEZA CAIDA AL PISO,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,UNIDAD CAIDA AL PISO,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,GOLDEN OBSOLETA,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,PIEZA CAIDA AL PISO,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,GOLDEN OBSOLETA,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,PIEZA CAIDA AL PISO,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,MATERIAL FUERA DE ESPECIFICACION,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,DAE & CAP,UNIDAD CAIDA AL PISO,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,DAÑO POR FIXTURA,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,EXCESO DE PRUEBAS,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,GOLDEN OBSOLETA,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,PRUEBA DE INGENIERIA,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,SIN EVIDENCIA DE PIN,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,UNIDAD CAIDA AL PISO,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,UNIDAD GOLPEADA,MAQUINA,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,DAÑO POR FIXTURA,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,EXCESO DE PRUEBAS,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,GOLDEN OBSOLETA,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,PRUEBA DE INGENIERIA,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,SIN EVIDENCIA DE PIN,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,UNIDAD CAIDA AL PISO,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,UNIDAD GOLPEADA,METODO,PE,CEC
BACKEND/ENSAMBLE FINAL,HOT TEST,DAÑO POR FIXTURA,MANO DE OBRA,PE,CEC
