No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00000262	51	3011	050		1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	7.65	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000262	144	3011	050		1351	"Dual 40W,22V,SOT23, common cathode SUP D"		ROH	NA	21.6	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000305	115	3011	050		1351	"D SUP/P6SMB33A,DO214AA"		ROH	NA	57.5	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00000346	70	3011	050		1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	4.9	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000346	42	3011	050		1351	"70V,250mA,2,common anode,FAST,SOT23,RECT"		ROH	NA	2.94	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00000415	11	3011	050		1351	"70V,250mA,2,STANDARD,SOT23,RECT DIODE/BA"		ROH	NA	1.21	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00000522	155	3011	050		1351	"1,PNP,NORMAL,200mA,45V,SOT23,BIP/BC857B"		ROH	NA	10.85	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00000576	38	3011	050		1351	"1,PNP,NORMAL,100mA,50V,SOT23,BIP/BCR192"		ROH	NA	3.8	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00002211	16	3011	050		1351	"47nF,10%,16V,X7R,0603,TINNED,CER CAP/"		ROH	NA	0.32	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00003403	158	3011	050		1351	"R LIN,4K7,5%,TK200,125mW,0805"		ROH	NA	1.58	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003404	5	3011	050		1351	"R LIN,3K3,5%,TK200,125mW,0805"		ROH	NA	0.05	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003748	87	3011	050		1351	"0R22,5%,TK100,250mW,MINIMELF0204,LIN RES"		ROH	NA	12.18	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003761	5	3011	050		1351	"6K65,1%,TK50,250mW,MINIMELF0204,LIN RES/"		ROH	NA	0.45	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00003828	1	3011	050		1351	"R LIN,2K2,5%,TK200,100mW,0603"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00004150	45	3011	050		1351	"R LIN,324K,1%,TK100,125mW,0805"		ROH	NA	0.9	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00004383	22	3011	050		1351	"3K74,1%,TK100,125mW,0805,LIN RES/"		ROH	NA	0.44	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00008117	5	3011	050		1351	"R LIN,1R6,5%,TK600,250mW,1206"		ROH	NA	0.1	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00010416	20	3011	050		1351	"470pF,10%,50V,X7R,0402,TINNED,CER CAP/VJ"		ROH	NA	0.4	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00010445	16	3011	050		1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.16	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010445	6	3011	050		1351	"4K7,5%,TK200,63mW,0402,LIN RES/CRCW"		ROH	NA	0.06	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00010447	3	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.03	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010447	42	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.42	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00010447	26	3011	050		1351	"4K7,1%,TK100,63mW,0402,LIN RES/CRCW"		ROH	NA	0.26	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010739	3	3011	050		1351	"10nF,10%,16V,X7R,0402,TINNED,CER CAP/"		ROH	NA	0.06	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010904	44	3011	050		1351	"R LIN,2K,5%,TK200,63mW,0402"		ROH	NA	0.44	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00010918	25	3011	050		1351	"R LIN,100K,1%,TK100,63mW,0402"		ROH	NA	0.25	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00018593	1	3011	050		1351	"470R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00018593	1	3011	050		1351	"470R,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.01	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00020090	40	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	0.8	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00020090	172	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	3.44	ES_B299_ARTURO NERI-LOZ	NO	4965236419
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00020090	63	3011	050		1351	"C CER,X7R,47nF,10%,16V,0402,Sn"		ROH	NA	1.26	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00020115	85	3011	050		1351	"4.7nF,10%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	2.55	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00020115	139	3011	050		1351	"4.7nF,10%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	4.17	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00021661	9	3011	050		1351	"C CER,C0G,680pF,5%,50V,0603,Sn"		ROH	NA	0.45	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00021661	31	3011	050		1351	"C CER,C0G,680pF,5%,50V,0603,Sn"		ROH	NA	1.55	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00021664	3	3011	050		1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	0.09	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00021664	5	3011	050		1351	"15pF,1%,50V,C0G,0402,Sn,CER CAP/RF appli"		ROH	NA	0.15	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00022909	4	3011	050		1351	"2.2nF,10%,50V,X7R,0402,TINNED,CER CAP/C1"		ROH	NA	0.08	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00022910	12	3011	050		1351	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.12	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00022910	27	3011	050		1351	"C CER,X7R,22nF,10%,25V,0402,Sn"		ROH	NA	0.27	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00022930	4	3011	050		1351	"4,EQ ISO,konvex 1206,0R05,5%,63mW,NET RE"		ROH	NA	0.16	ES_B299_ARTURO NERI-LOZ	NO	4965236353
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590193	NA	A2C00022930	18	3011	050		1351	"4,EQ ISO,konvex 1206,0R05,5%,63mW,NET RE"		ROH	NA	0.72	ES_B299_ARTURO NERI-LOZ	NO	4965236464
272980	02/03/2013	ZSCR	551	035-1	0	'050	A2C3286590192	NA	A2C00026630	72	3011	050		1351	"2.2nF,10%,100V,X7R,0603,TINNED,CER CAP/"		ROH	NA	1.44	ES_B299_ARTURO NERI-LOZ	NO	4965236419
