area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCASA QUEBRADA,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,DESPLAZADO,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,INSUFICIENCIA,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,EXCESO,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,SET UP,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,MAL FLUJO,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD MAL COLOCADA EN FIXTURA,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD CAIDA AL PISO,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCAZA GOLPEADA,MAQUINA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCASA QUEBRADA,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,DESPLAZADO,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,INSUFICIENCIA,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,EXCESO,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,SET UP,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,MAL FLUJO,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCAZA GOLPEADA,MANO DE OBRA,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCASA QUEBRADA,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,DESPLAZADO,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,INSUFICIENCIA,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,EXCESO,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,SET UP,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,MAL FLUJO,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD MAL COLOCADA EN FIXTURA,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD CAIDA AL PISO,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCAZA GOLPEADA,METODO,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCASA QUEBRADA,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,DESPLAZADO,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,INSUFICIENCIA,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,EXCESO,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,SET UP,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,MAL FLUJO,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD MAL COLOCADA EN FIXTURA,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,UNIDAD CAIDA AL PISO,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCAZA GOLPEADA,PROVEEDOR,PE,EMS 2212
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,CARCASA QUEBRADA,MAQUINA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,DESPLAZADO,MAQUINA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,INSUFICIENCIA,MAQUINA,PE,EMS 2213
BACKEND/ENSAMBLE FINAL,DOSIFICADO DE GF,EXCESO,MAQUINA,PE,EMS 2213
