area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ATORNILLADO,BARRIDA,MANO DE OBRA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,BARRIDA,MAQUINA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CAMBIO DE VERSION,METODO,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COBRE EXPUESTO,MANO DE OBRA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COBRE EXPUESTO,MAQUINA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COBRE EXPUESTO,METODO,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COBRE EXPUESTO,PROVEEDOR,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COMPONENTE ARRANCADO,MANO DE OBRA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COMPONENTE ARRANCADO,MAQUINA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,COMPONENTE FRACTURADO,MAQUINA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CONTAMINACION,MANO DE OBRA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CONTAMINACION,MAQUINA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CONTAMINACION,METODO,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CONTAMINACION,PROVEEDOR,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CORTOS,MANO DE OBRA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CORTOS,MAQUINA,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,CORTOS,METODO,B&S,PQ35 5TA GEN
BACKEND/ENSAMBLE FINAL,ATORNILLADO,DATAMATRIX DESPLAZADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,DATAMATRIX DESPLAZADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,DATAMATRIX ILEGIBLE,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MAL FLUJO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MAL FLUJO,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PAD VOLADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PAD VOLADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PIN CONTAMINADO,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PIN DOBLADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PIN DOBLADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PIN ELEVADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PIN ELEVADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PIN ELEVADO,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PIN FALTANTE,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PISTA DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PISTA DAÑADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,PISTA DAÑADA,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN INTERLOCKING,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN INTERLOCKING,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN INTERLOCKING,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN PRUEBA ANTERIOR,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN PRUEBA ANTERIOR,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UINIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UINIDAD DAÑADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD DE PRUEBA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD DE PRUEBA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD GOLPEADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL DESPANALIZADAS,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL DESPANALIZADAS,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,SIN INTERLOCKING,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,SIN INTERLOCKING,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD DAÑADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,INTRODUCCION DE PROYECTO,METODO,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,MERMA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PANEL QUEBRADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PANEL QUEBRADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PIN DOBLADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PIN FALTANTE,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PINES FALTANTES,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PINES FALTANTES,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PISTA DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,PISTA DAÑADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,UINIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,UINIDAD DAÑADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EBERHARD,UNIDAD DE PRUEBA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,METODO,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,MAL MANEJO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,MAL MANEJO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,NO LEE DATA MATRIZ,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,NO LEE DATA MATRIZ,MAQUINA,B&S,
