area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,Atornillado automatico,CARCASA DAÑADA,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,CARCASA DAÑADA,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,CARCASA DAÑADA,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,CARCASA DAÑADA,PROVEEDOR,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,COBRE EXPUESTO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,COBRE EXPUESTO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,COMPONENTE ARRANCADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,COMPONENTE DAÑADO/GOLPEADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,COMPONENTE DAÑADO/GOLPEADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,MATERIAL OBSOLETO,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,PRUEBAS DE INGENIERIA,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,SET UP DE EQUIPO,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,SUBENSAMBLE DAÑADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,SUBENSAMBLE DAÑADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,TAPA DAÑADA,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,TAPA DAÑADA,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,TAPA DAÑADA,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,TAPA DAÑADA,PROVEEDOR,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,Unidad caida al piso,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,Atornillado automatico,Unidad caida al piso,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,CONECTOR DAÑADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,CONECTOR DAÑADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,CONECTOR DAÑADO,PROVEEDOR,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,MATERIAL OBSOLETO,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,MUESTRA DE ORO OBSOLETA,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,PINES DE CONECTOR SUMIDOS,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,PINES DE CONECTOR SUMIDOS,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,Pruebas de ingeniería,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,Set up del equipo,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,Unidad caida al piso,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,CISS,Unidad caida al piso,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE ARRANCADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE ARRANCADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE DAÑADO/GOLPEADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,COMPONENTE DAÑADO/GOLPEADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR DAÑADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR DAÑADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR DAÑADO,PROVEEDOR,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR MANCHADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,CONECTOR MANCHADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,EXCESO DE PRUEBAS,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,MAL DISEÑO,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,MATERIAL OBSOLETO,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,MUESTRA DE ORO OBSOLETA,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,PINES DE CONECTOR SUMIDOS,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,PINES DE CONECTOR SUMIDOS,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,PRUEBAS DE INGENIERIA,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,SET UP DE EQUIPO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,Unidad caida al piso,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,DTA,Unidad caida al piso,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,EMPAQUE,COMPONENTE DAÑADO/GOLPEADO,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,EMPAQUE,COMPONENTE DAÑADO/GOLPEADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,EMPAQUE,MATERIAL OBSOLETO,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,EMPAQUE,PINES DE CONECTOR SUMIDOS,MANO DE OBRA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,EMPAQUE,PRUEBAS DE INGENIERIA,METODO,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,EMPAQUE,SERIAL DUPLICADO,MAQUINA,PSAD,VW20 MQB
BACKEND/ENSAMBLE FINAL,EMPAQUE,Unidad caida al piso,MANO DE OBRA,PSAD,VW20 MQB
