area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MALA SECUENCIA,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN INTERLOCKING,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO BARRIDO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO CAPADO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO EQUIVOCADO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO MAL COLOCADO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD CAIDA,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD GOLPEADA,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),MALA SECUENCIA,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),SIN INTERLOCKING,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO BARRIDO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO CAPADO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO EQUIVOCADO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),TORNILLO MAL COLOCADO,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),UNIDAD CAIDA,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_1 (PCB),UNIDAD GOLPEADA,MANO DE OBRA,PSAD,CHRYSLER MY2016
BACKEND/ENSAMBLE FINAL,ATORNILLADO_2 (Conector),MALA SECUENCIA,MANO DE OBRA,PSAD,CHRYSLER MY2016
