area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,Flashing,CODIGO DE FALLA SYNC COUNTER EN EOL,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,CODIGO DE FALLA 220 MASK ERROR,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,GOLDEN OBSOLETA,METODO,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,PRUEBA DE INGENIERIA,METODO,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,EXCESO DE PRUEBAS,METODO,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD CAIDA,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD CORRUPTA,METODO,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD GOLPEADA,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,DAÑO POR FIXTURA,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,BROCA O DISCO DAÑADO,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANELIZADAS SIN DATOS DE AOI,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,FALLA DE PROGRAMA,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL CORTE,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,METODO,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PRUEBAS DE INGENIERIA,METODO,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MAQUINA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE CAIDO AL PISO,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE EQUIVOCADO,MANO DE OBRA,b&s,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE GOLPEADO,MAQUINA,b&s,FOB K2XX
