area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL DESPANALIZADAS,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,SIN INTERLOCKING,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,SIN INTERLOCKING,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD DAÑADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,METODO,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,MAL MANEJO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,NO LEE DATA MATRIZ,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,SIN PRUEBA ANTERIOR,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,EMPAQUE,SIN PRUEBA ANTERIOR,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,CARCASA ABIERTA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,CARCASA QUEBRADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,CARCASA QUEBRADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,CARCASA RAYADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,CARCASA RAYADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,CARCASA RAYADA,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,CARCAZA DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,MAL ENSAMBLADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,MAL FLUJO,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,UNIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,UNIDAD GOLPEADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE LOGO,MAL ENSAMBLADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE LOGO,MAL MANEJO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,HEAD STAKE,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,HEAD STAKE,COMPONENTE FRACTURADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,COMPONENTE FRACTURADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,ICT,CORTOS,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,CORTOS,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,CORTOS,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX DESPLAZADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX DESPLAZADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX ILEGIBLE,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ICT,MUESTRA DE ORO OBSOLETA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,MUESTRA DE ORO OBSOLETA,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ICT,PIN ELEVADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,PIN ELEVADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,PIN ELEVADO,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DE PRUEBA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DE PRUEBA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD DE PRUEBA,METODO,B&S,
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE ELEVADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE ELEVADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FALTANTE,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FALTANTE,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE FRACTURADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE MAL PREFORMADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,COMPONENTE MAL PREFORMADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,METODO,B&S,
BACKEND/ENSAMBLE FINAL,OLA,CONTAMINACION,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,OLA,CORTOS,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,CORTOS,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,CORTOS,METODO,B&S,
BACKEND/ENSAMBLE FINAL,OLA,ERROR DE FLLUJO,METODO,B&S,
BACKEND/ENSAMBLE FINAL,OLA,EXCESO DE SOLDADURA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,EXCESO DE SOLDADURA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,EXCESO DE SOLDADURA,METODO,B&S,
BACKEND/ENSAMBLE FINAL,OLA,INSUFICIENCIA DE SOLDADURA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,PCB DELAMINADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,PERLAS,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,SIN EVIDENCIA DE PIN,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DAÑADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DAÑADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DE PRUEBA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD DE PRUEBA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,UNIDAD QUEMADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,OLA,UNIDADES CAIDAS AL PISO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PINTADO DE BOTON,BOTON FRANCTURADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PINTADO DE BOTON,BOTON QUEBRADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PINTADO DE BOTON,BOTON RAYADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PINTADO DE BOTON,BOTON RAYADO,PROVEEDOR,B&S,
BACKEND/ENSAMBLE FINAL,PREFORMADO,MAL PREFORMADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PREFORMADO,MAL PREFORMADO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,DATA MATRIX ILEGIBLE,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,DATA MATRIX ILEGIBLE,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,FALLA DE EQUIPO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,FALLA DE EQUIPO,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,IMPRESION DESPLAZADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,INFORMACION EN UNIDAD INCORRECTA,METODO,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,MAL FLUJO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PRODEL,MAL FLUJO,METODO,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CONTAMINACION,METODO,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,CORTOS,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX DESPLAZADA,MANO DE OBRA,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX DESPLAZADA,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX ILEGIBLE,MAQUINA,B&S,
BACKEND/ENSAMBLE FINAL,PROGRAMING,DATAMATRIX INCORRECTA,MANO DE OBRA,B&S,
