area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,UNIDAD CAIDA AL PISO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE GOLPEADO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE CAIDO AL PISO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,MATERIAL FUERA DE ESPECIFICACION,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE MAL INSERTADO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE EQUIVOCADO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,PINES DOBLADO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE GOLPEADO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE CAIDO AL PISO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE MAL INSERTADO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE EQUIVOCADO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,PINES DOBLADO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,UNIDAD CAIDA AL PISO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE GOLPEADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE CAIDO AL PISO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE MAL INSERTADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE EQUIVOCADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,PINES DOBLADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,EXCESO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,INSUFICIENCIA,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,UNIDAD MAL COLOCADA EN FIXTURA,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,DESPLAZADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,EXCESO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,INSUFICIENCIA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,DESPLAZADO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,EXCESO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,INSUFICIENCIA,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,UNIDAD MAL COLOCADA EN FIXTURA,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DOSIFICADO HOT MELT,DESPLAZADO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,GOLDEN OBSOLETA,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,PIEZA CAIDA AL PISO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,UNIDAD CAIDA AL PISO,MAQUINA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,GOLDEN OBSOLETA,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,PIEZA CAIDA AL PISO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,MATERIAL FUERA DE ESPECIFICACION,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,UNIDAD CAIDA AL PISO,METODO,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,GOLDEN OBSOLETA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,PIEZA CAIDA AL PISO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,DAE & CAP,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,HOT TEST,DAÑO POR FIXTURA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,HOT TEST,EXCESO DE PRUEBAS,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,HOT TEST,GOLDEN OBSOLETA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,HOT TEST,PRUEBA DE INGENIERIA,MANO DE OBRA,PE,IDM
BACKEND/ENSAMBLE FINAL,HOT TEST,SIN EVIDENCIA DE PIN,MANO DE OBRA,PE,IDM
