area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,AMBIENTE,DIAGNOSTICO EXHAUSTIVO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,AMBIENTE,PIEZA CAIDA AL PISO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,AMBIENTE,PIEZA GOLPEADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,AMBIENTE,SIN INTERLOCKING,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ATORNILLADO,FALLA DE ATORNILLADO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MAL ATORNILLADO EN NIDO 1,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MAL ATORNILLADO EN NIDO 2,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO INCORRECTO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,CALIENTE,DIAGNOSTICO EXHAUSTIVO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,CALIENTE,PIEZA CAIDA AL PISO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,CALIENTE,PIEZA GOLPEADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,CALIENTE,SIN INTERLOCKING,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,CRIMPING,PIEZA GOLPEADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,CRIMPING,UNDIAD MAL CRIMPEADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,CRIMPING,UNIDAD GOLPEADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DISPENSADO,EXCESO DC,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DISPENSADO,EXCESO GF,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DISPENSADO,INSUFICIENCIA DC,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DISPENSADO,INSUFICIENCIA GF,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DISPENSADO,MAL DISPENSADO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DISPENSADO,UNIDAD GOLPEADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DOSIFICADO,EXCESO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DOSIFICADO,INSUFICIENCIA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DOSIFICADO PACTAN,EXCESO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DOSIFICADO PACTAN,INSUFICIENCIA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DOSIFICADO TIM,EXCESO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,DOSIFICADO TIM,INSUFICIENCIA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ENSAMBLE,FUERA DE ESPECIFICACION,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PRUEBA DE INGENIERIA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,PESTAÑA DOBLADA NIDO 1,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,PESTAÑA DOBLADA NIDO 2,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,TAPA DAÑADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,FUGA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,UNIDAD GOLPEADA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,MINI OLA,CAIDA AL PISO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,MINI OLA,CAMBIO DE INGENIERIA,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,MINI OLA,COBRE EXPUESTO,METODO,PE,SID908
BACKEND/ENSAMBLE FINAL,MINI OLA,CODIFICACION DUPLICADA,METODO,PE,SID908
