area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,EMPAQUE,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,OLA,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PROGRAMING,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ROUTER,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
SMD,AOI,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
SMD,ASYS,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
SMD,DEK,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
SMD,HORNO DE REFLUJO,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
SMD,LASER,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
SMD,SIPLACE,FALLA DE MES,MAQUINA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,EMPAQUE,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,OLA,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PROGRAMING,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ROUTER,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,AOI,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,ASYS,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,DEK,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,HORNO DE REFLUJO,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,LASER,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,SIPLACE,FALLA DE MES,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,EMPAQUE,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,OLA,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PROGRAMING,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ROUTER,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,AOI,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,ASYS,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,DEK,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,HORNO DE REFLUJO,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,LASER,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,SIPLACE,FALLA DE MES,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,EMPAQUE,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ICT,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,OLA,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PROGRAMING,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ROUTER,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,AOI,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,ASYS,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,DEK,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,HORNO DE REFLUJO,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,LASER,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
SMD,SIPLACE,AUSENCIA DE PRUEBA ANTERIOR,METODO,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,EMPAQUE,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE BRACKET,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE CARCAZA,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ICT,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,OLA,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PROGRAMING,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,ROUTER,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,AOI,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,ASYS,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,DEK,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,HORNO DE REFLUJO,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,LASER,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
SMD,SIPLACE,AUSENCIA DE PRUEBA ANTERIOR,MANO DE OBRA,B&S,INTERNAL RECEIVER K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,AUSENCIA DE PRUEBA ANTERIOR,MAQUINA,B&S,INTERNAL RECEIVER K2XX
