area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,OP 010 &020,PCB WILL NOT  FUNCTION PROPERLY,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,PCB WILL NOT  FUNCTION PROPERLY,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,PCB WILL NOT  FUNCTION PROPERLY,PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,PROCESS INTERRUPTION AT PCB TESTER,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,INTERMITTENCE CAUSED BY TERMINAL SHOULDERS TOUCHING,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,INTERMITTENCE CAUSED BY TERMINAL SHOULDERS TOUCHING,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,SHORT,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,INTERMITTENCE DUE TO NO CONTACT BETWEEN TERMINAL AND SERVICEABLE COMPONENT,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,INTERMITTENCE DUE TO NO CONTACT BETWEEN TERMINAL AND SERVICEABLE COMPONENT,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,MISSING TERMINAL (TERMINAL MAY ROTATE DURING SUBSEQUENT ASSEMBLIES),PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 010 &020,MISSING TERMINAL (TERMINAL MAY ROTATE DURING SUBSEQUENT ASSEMBLIES),MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,PROCESS INTERRUPTION AT PCB TESTER,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,PCB WILL NOT  FUNCTION PROPERLY,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,PCB WILL NOT  FUNCTION PROPERLY,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,PCB WILL NOT  FUNCTION PROPERLY,PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,INTERMITTENCE CAUSED BY TERMINAL SHOULDERS TOUCHING,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,INTERMITTENCE CAUSED BY TERMINAL SHOULDERS TOUCHING,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,SHORT,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,MISSING TERMINAL (TERMINAL MAY ROTATE DURING SUBSEQUENT ASSEMBLIES),PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,MISSING TERMINAL (TERMINAL MAY ROTATE DURING SUBSEQUENT ASSEMBLIES),MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 030,THE GAP DIDNT  PROPERLY SECURE THE FUSE TERMINAL CAUSING INTERMITTENCE ON FUSE,PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 040,PROCESS INTERRUPTION AT PCB TESTER,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 040,PROCESS INTERRUPTION AT MANUAL INSERTION   ,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 050,PROCESS INTERRUPTION AT PCB TESTER,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 050,PCB WILL NOT  FUNCTION PROPERLY,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 050,PCB WILL NOT  FUNCTION PROPERLY,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 050,PCB WILL NOT  FUNCTION PROPERLY,PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 050,MISSING TERMINAL (TERMINAL MAY ROTATE DURING SUBSEQUENT ASSEMBLIES),PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 050,MISSING TERMINAL (TERMINAL MAY ROTATE DURING SUBSEQUENT ASSEMBLIES),MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 050,ELECTRICAL MAL FUNCTION,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 060,PROCESS INTERRUPTION AT PCB TESTER,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 060,PROCESS INTERRUPTION AT MANUAL INSERTION   ,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 070,PROCESS INTERRUPTION AT PCB TESTER AND ASSEMBLY OF UPPER HOUSING     ,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 070,INTERMITTENCE CAUSED BY TERMINALS TOUCHING,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 070,SHORT CAUSED BY TERMINALS TOUCHING,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 070,PCB WILL NOT  FUNCTION PROPERLY,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 070,PCB WILL NOT  FUNCTION PROPERLY,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 070,PCB WILL NOT  FUNCTION PROPERLY,PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 080,PCB WILL NOT  FUNCTION PROPERLY,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 080,PCB WILL NOT  FUNCTION PROPERLY,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 080,PCB WILL NOT  FUNCTION PROPERLY,PROVEEDOR,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 080,PROCESS INTERRUPTION AT PCB TESTER,MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 080,PCB WILL NOT  FUNCTION PROPERLY,MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 080,PROCESS INTERRUPTION AT PCB TESTER (WORK METHOD NOT FOLLOWED),MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 090,BRIDGES / SHORTS (WRONG PARAMETERS),MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 090,BRIDGES / SHORTS (MACHINE MAL FUNCTION),MAQUINA ,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 090,LONG TERM MALFUNCTION (WRONG PARAMETERS),MANO DE OBRA,B&S 2,SPDJB-JUAREZ
BACKEND/ENSAMBLE FINAL,OP 090,LONG TERM MALFUNCTION (MACHINE MAL FUNCTION),MAQUINA ,B&S 2,SPDJB-JUAREZ
