area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD MAL COLOCADA EN FIXTURA,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD MAL COLOCADA EN FIXTURA,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,METODO,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANALIZADAS SIN DATOS DE AOI,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA AL PISO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD CAIDA AL PISO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD GOLPEADA,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MALA SECUENCIA,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO  BARRIDO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO CAPADO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO MAL COLOCADO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,SIN INTERLOCKING,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO EQUIVOCADO,MAQUINA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,SIMOS 18.2
BACKEND/ENSAMBLE FINAL,ATORNILLADO,UNIDAD GOLPEADA,MANO DE OBRA,PE,SIMOS 18.2
