area,tecnologia,defecto,causa,division,proyecto
WHSE,002,CADUCO,MANO DE OBRA,B&S,ABM
WHSE,002,CADUCO,METODO,B&S,ABM
WHSE,002,CADUCO,PROVEEDOR,B&S,ABM
WHSE,002,GOLPEADO,MANO DE OBRA,B&S,ABM
WHSE,002,GOLPEADO,PROVEEDOR,B&S,ABM
WHSE,002,DERRAME,MANO DE OBRA,B&S,ABM
WHSE,002,DERRAME,PROVEEDOR,B&S,ABM
WHSE,002,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,ABM
WHSE,002,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,ABM
WHSE,002,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,ABM
WHSE,002,MATERIAL DAÑADO,MANO DE OBRA,B&S,ABM
WHSE,002,MATERIAL DAÑADO,PROVEEDOR,B&S,ABM
WHSE,002,OBSOLETO,MANO DE OBRA,B&S,ABM
WHSE,002,OBSOLETO,METODO,B&S,ABM
WHSE,002,CAMBIO DE INGENIERIA,METODO,B&S,ABM
WHSE,002,SOBRE INVENTARIO,METODO,B&S,ABM
WHSE,002,MOJADO,MANO DE OBRA,B&S,ABM
WHSE,002,MOJADO,PROVEEDOR,B&S,ABM
WHSE,002,MAL MANEJO DE ALMACEN,MANO DE OBRA,B&S,ABM
WHSE,002,CADUCO,MANO DE OBRA,B&S,EZKEY
WHSE,002,CADUCO,METODO,B&S,EZKEY
WHSE,002,CADUCO,PROVEEDOR,B&S,EZKEY
WHSE,002,GOLPEADO,MANO DE OBRA,B&S,EZKEY
WHSE,002,GOLPEADO,PROVEEDOR,B&S,EZKEY
WHSE,002,DERRAME,MANO DE OBRA,B&S,EZKEY
WHSE,002,DERRAME,PROVEEDOR,B&S,EZKEY
WHSE,002,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,EZKEY
WHSE,002,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,EZKEY
WHSE,002,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,EZKEY
WHSE,002,MATERIAL DAÑADO,MANO DE OBRA,B&S,EZKEY
WHSE,002,MATERIAL DAÑADO,PROVEEDOR,B&S,EZKEY
WHSE,002,OBSOLETO,MANO DE OBRA,B&S,EZKEY
WHSE,002,OBSOLETO,METODO,B&S,EZKEY
WHSE,002,CAMBIO DE INGENIERIA,METODO,B&S,EZKEY
WHSE,002,SOBRE INVENTARIO,METODO,B&S,EZKEY
WHSE,002,MOJADO,MANO DE OBRA,B&S,EZKEY
WHSE,002,MOJADO,PROVEEDOR,B&S,EZKEY
WHSE,002,MAL MANEJO DE ALMACEN,MANO DE OBRA,B&S,EZKEY
WHSE,002,CADUCO,MANO DE OBRA,B&S,PATS
WHSE,002,CADUCO,METODO,B&S,PATS
WHSE,002,CADUCO,PROVEEDOR,B&S,PATS
WHSE,002,GOLPEADO,MANO DE OBRA,B&S,PATS
WHSE,002,GOLPEADO,PROVEEDOR,B&S,PATS
WHSE,002,DERRAME,MANO DE OBRA,B&S,PATS
WHSE,002,DERRAME,PROVEEDOR,B&S,PATS
WHSE,002,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,PATS
WHSE,002,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,PATS
WHSE,002,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,PATS
WHSE,002,MATERIAL DAÑADO,MANO DE OBRA,B&S,PATS
WHSE,002,MATERIAL DAÑADO,PROVEEDOR,B&S,PATS
WHSE,002,OBSOLETO,MANO DE OBRA,B&S,PATS
WHSE,002,OBSOLETO,METODO,B&S,PATS
WHSE,002,CAMBIO DE INGENIERIA,METODO,B&S,PATS
WHSE,002,SOBRE INVENTARIO,METODO,B&S,PATS
WHSE,002,MOJADO,MANO DE OBRA,B&S,PATS
WHSE,002,MOJADO,PROVEEDOR,B&S,PATS
WHSE,002,MAL MANEJO DE ALMACEN,MANO DE OBRA,B&S,PATS
WHSE,002,CADUCO,MANO DE OBRA,B&S,PEPS
WHSE,002,CADUCO,METODO,B&S,PEPS
WHSE,002,CADUCO,PROVEEDOR,B&S,PEPS
WHSE,002,GOLPEADO,MANO DE OBRA,B&S,PEPS
WHSE,002,GOLPEADO,PROVEEDOR,B&S,PEPS
WHSE,002,DERRAME,MANO DE OBRA,B&S,PEPS
WHSE,002,DERRAME,PROVEEDOR,B&S,PEPS
WHSE,002,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,PEPS
WHSE,002,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,PEPS
WHSE,002,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,PEPS
WHSE,002,MATERIAL DAÑADO,MANO DE OBRA,B&S,PEPS
WHSE,002,MATERIAL DAÑADO,PROVEEDOR,B&S,PEPS
WHSE,002,OBSOLETO,MANO DE OBRA,B&S,PEPS
WHSE,002,OBSOLETO,METODO,B&S,PEPS
WHSE,002,CAMBIO DE INGENIERIA,METODO,B&S,PEPS
WHSE,002,SOBRE INVENTARIO,METODO,B&S,PEPS
WHSE,002,MOJADO,MANO DE OBRA,B&S,PEPS
WHSE,002,MOJADO,PROVEEDOR,B&S,PEPS
WHSE,002,MAL MANEJO DE ALMACEN,MANO DE OBRA,B&S,PEPS
WHSE,002,CADUCO,MANO DE OBRA,B&S,BCM
WHSE,002,CADUCO,METODO,B&S,BCM
WHSE,002,CADUCO,PROVEEDOR,B&S,BCM
WHSE,002,GOLPEADO,MANO DE OBRA,B&S,BCM
WHSE,002,GOLPEADO,PROVEEDOR,B&S,BCM
WHSE,002,DERRAME,MANO DE OBRA,B&S,BCM
WHSE,002,DERRAME,PROVEEDOR,B&S,BCM
WHSE,002,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,BCM
WHSE,002,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,BCM
WHSE,002,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,BCM
WHSE,002,MATERIAL DAÑADO,MANO DE OBRA,B&S,BCM
WHSE,002,MATERIAL DAÑADO,PROVEEDOR,B&S,BCM
WHSE,002,OBSOLETO,MANO DE OBRA,B&S,BCM
WHSE,002,OBSOLETO,METODO,B&S,BCM
WHSE,002,CAMBIO DE INGENIERIA,METODO,B&S,BCM
WHSE,002,SOBRE INVENTARIO,METODO,B&S,BCM
WHSE,002,MOJADO,MANO DE OBRA,B&S,BCM
WHSE,002,MOJADO,PROVEEDOR,B&S,BCM
WHSE,002,MAL MANEJO DE ALMACEN,MANO DE OBRA,B&S,BCM
WHSE,002,CADUCO,MANO DE OBRA,B&S,FOB READER
WHSE,002,CADUCO,METODO,B&S,FOB READER
WHSE,002,CADUCO,PROVEEDOR,B&S,FOB READER
WHSE,002,GOLPEADO,MANO DE OBRA,B&S,FOB READER
WHSE,002,GOLPEADO,PROVEEDOR,B&S,FOB READER
WHSE,002,DERRAME,MANO DE OBRA,B&S,FOB READER
WHSE,002,DERRAME,PROVEEDOR,B&S,FOB READER
WHSE,002,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,FOB READER
WHSE,002,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,FOB READER
WHSE,002,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,FOB READER
WHSE,002,MATERIAL DAÑADO,MANO DE OBRA,B&S,FOB READER
WHSE,002,MATERIAL DAÑADO,PROVEEDOR,B&S,FOB READER
WHSE,002,OBSOLETO,MANO DE OBRA,B&S,FOB READER
WHSE,002,OBSOLETO,METODO,B&S,FOB READER
WHSE,002,CAMBIO DE INGENIERIA,METODO,B&S,FOB READER
WHSE,002,SOBRE INVENTARIO,METODO,B&S,FOB READER
WHSE,002,MOJADO,MANO DE OBRA,B&S,FOB READER
WHSE,002,MOJADO,PROVEEDOR,B&S,FOB READER
WHSE,002,MAL MANEJO DE ALMACEN,MANO DE OBRA,B&S,FOB READER
WHSE,002,CADUCO,MANO DE OBRA,B&S,KEY FOB
WHSE,002,CADUCO,METODO,B&S,KEY FOB
WHSE,002,CADUCO,PROVEEDOR,B&S,KEY FOB
WHSE,002,GOLPEADO,MANO DE OBRA,B&S,KEY FOB
WHSE,002,GOLPEADO,PROVEEDOR,B&S,KEY FOB
WHSE,002,DERRAME,MANO DE OBRA,B&S,KEY FOB
WHSE,002,DERRAME,PROVEEDOR,B&S,KEY FOB
WHSE,002,DERRAME POR TRANSPORTE,MANO DE OBRA,B&S,KEY FOB
WHSE,002,DERRAME POR TRANSPORTE,PROVEEDOR,B&S,KEY FOB
WHSE,002,DAÑADO POR TRANSPORTE,PROVEEDOR,B&S,KEY FOB
WHSE,002,MATERIAL DAÑADO,MANO DE OBRA,B&S,KEY FOB
WHSE,002,MATERIAL DAÑADO,PROVEEDOR,B&S,KEY FOB
WHSE,002,OBSOLETO,MANO DE OBRA,B&S,KEY FOB
