area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,Flashing,CODIGO DE FALLA SYNC COUNTER EN EOL,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,CODIGO DE FALLA 220 MASK ERROR,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,GOLDEN OBSOLETA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,PRUEBA DE INGENIERIA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,EXCESO DE PRUEBAS,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD CORRUPTA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,DAÑO POR FIXTURA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,Flashing,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,BROCA O DISCO DAÑADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COBRE EXPUESTO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,COMPONENTE FRACTURADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,CORTE FUERA DE GUIA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,DESPANELIZADAS SIN DATOS DE AOI,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,FALLA DE PROGRAMA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MAL CORTE,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PANEL QUEBRADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,PRUEBAS DE INGENIERIA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,DESPANELIZADO,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE CAIDO AL PISO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE EQUIVOCADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE GOLPEADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,COMPONENTE MAL INSERTADO,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,MATERIAL FUERA DE ESPECIFICACION,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,UNIDAD CAIDA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,INSERCION MANUAL,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,DAÑO POR FIXTURA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,PRUEBA DE INGENIERIA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,SET UP,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,UNIDAD CAIDA ,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOB K2XX
BACKEND/ENSAMBLE FINAL,PRESS FIT DE LOGO,"FALLA DE MES CÓDIGO 51, 114, 5, 85",MANO DE OBRA,B&S,FOB K2XX
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
