area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,COMPONENTE ARRANCADO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,COMPONENTE ARRANCADO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,COMPONENTE ARRANCADO,METODO,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,FALLA DE PROCESO ANTERIOR,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,FALLA DE PROCESO ANTERIOR,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,FALLA DE PROVEEDOR,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,FALLA DE PROVEEDOR,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,FALLA DE PROVEEDOR,PROVEEDOR,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,MAL ENSAMBLE,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,MAL ENSAMBLE,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,MAL MANEJO EN MAGAZINE,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,MAL MANEJO EN MAGAZINE,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,PESTAÑA QUEBRADA,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,PESTAÑA QUEBRADA,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,PIEZA CAIDA AL PISO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,PIEZA CAIDA AL PISO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,PIEZA GOLPEADA/DAÑADA,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,PIEZA GOLPEADA/DAÑADA,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,SET UP O PRUEBAS,MAQUINA,,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE PCB,SET UP O PRUEBAS,METODO,,
BACKEND/ENSAMBLE FINAL,LASER WELDING,MISCELANEO,METODO,,
BACKEND/ENSAMBLE FINAL,PRODEL,BATERIA DESCARGADA,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,BATERIA DESCARGADA,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CALIBRACION DE IMPRESORA,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CALIBRACION DE IMPRESORA,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COBRE EXPUESTO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COBRE EXPUESTO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CODIFICACION DUPLICADA,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CODIFICACION DUPLICADA,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE ADICIONAL,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE ADICIONAL,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE ARRANCADO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE ARRANCADO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE CONTAMINADO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE CONTAMINADO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE DEFECTUOSO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE DEFECTUOSO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE DESPLAZADO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE DESPLAZADO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE EQUIVOCADO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE EQUIVOCADO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE FALTANTE,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE FALTANTE,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE GIRADO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE GIRADO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE INVERTIDO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE INVERTIDO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE TOMBSTONE,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,COMPONENTE TOMBSTONE,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CON TAPA SOLDADA CHUECA,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CON TAPA SOLDADA CHUECA,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CORTOS,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,CORTOS,PROVEEDOR,,
BACKEND/ENSAMBLE FINAL,PRODEL,DAÑADA POR FIXTURA,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,DAÑADA POR FIXTURA,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,DIAGNOSTICO EXHAUSTIVO,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,DIAGNOSTICO EXHAUSTIVO,MAQUINA,,
BACKEND/ENSAMBLE FINAL,PRODEL,EXCESO DE PRUEBAS,MANO DE OBRA,,
BACKEND/ENSAMBLE FINAL,PRODEL,EXCESO DE PRUEBAS,MAQUINA,,
