area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD MAL COLOCADA EN FIXTURA,MAQUINA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD MAL COLOCADA EN FIXTURA,MANO DE OBRA,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD GOLPEADA,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD MAL COLOCADA EN FIXTURA,METODO,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,CONTAMINACION,PROVEEDOR,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,EXCESO DE PASS-COUNT,PROVEEDOR,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,FALLA DE ICT,PROVEEDOR,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,GOLDEN OBSOLETA,PROVEEDOR,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,MAL FLUJO,PROVEEDOR,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN INTERLOCKING,PROVEEDOR,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,SIN PRUEBA ANTERIOR,PROVEEDOR,PE,EMS2212
BACKEND/ENSAMBLE FINAL,ICT,UNIDAD CAIDA AL PISO,PROVEEDOR,PE,EMS2212
