area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,ATORNILLADO,FALLA DE ATORNILLADO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,FALLA DE ATORNILLADO,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MAL ATORNILLADO EN NIDO 1,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,MAL ATORNILLADO EN NIDO 2,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO INCORRECTO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,ATORNILLADO,TORNILLO INCORRECTO,METODO,PE,
BACKEND/ENSAMBLE FINAL,CALIENTE,DIAGNOSTICO EXHAUSTIVO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,CALIENTE,PIEZA CAIDA AL PISO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,CALIENTE,PIEZA CAIDA AL PISO,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,CALIENTE,PIEZA GOLPEADA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,CALIENTE,PIEZA GOLPEADA,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,CALIENTE,SIN INTERLOCKING,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,CALIENTE,SIN INTERLOCKING,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,CRIMPING,UNDIAD MAL CRIMPEADA,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,CRIMPING,UNIDAD GOLPEADA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,DISPENSADO,EXCESO DC,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,DISPENSADO,EXCESO GF,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,DISPENSADO,INSUFICIENCIA DC,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,DISPENSADO,INSUFICIENCIA GF,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,DISPENSADO,MAL DISPENSADO,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,DISPENSADO,UNIDAD GOLPEADA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,DOSIFICADO,EXCESO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,DOSIFICADO,EXCESO,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,DOSIFICADO,EXCESO,METODO,PE,
BACKEND/ENSAMBLE FINAL,DOSIFICADO,INSUFICIENCIA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,DOSIFICADO,INSUFICIENCIA,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,FUERA DE ESPECIFICACION,METODO,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,FUERA DE ESPECIFICACION,PROVEEDOR,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PRUEBA DE INGENIERIA,METODO,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE,PRUEBA DE INGENIERIA,PROVEEDOR,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,PESTAÑA DOBLADA NIDO 1,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,PESTAÑA DOBLADA NIDO 1,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,PESTAÑA DOBLADA NIDO 2,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,TAPA DAÑADA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,ENSAMBLE DE TAPA,TAPA DAÑADA,PROVEEDOR,PE,
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,FUGA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,FUGA,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,FUGA,METODO,PE,
BACKEND/ENSAMBLE FINAL,HERMETICIDAD,UNIDAD GOLPEADA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,MINI OLA,EXCESO DE SOLDADURA,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,COMPONENTE ARRANCADO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,COMPONENTE ARRANCADO,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,CONECTOR DAÑADO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,PIN DOBLADO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,PIN DOBLADO,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,PIN DOBLADO,PROVEEDOR,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,UNIDAD GOLPEADA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PRESS FIT,UNIDAD GOLPEADA,PROVEEDOR,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,EXCESO DE PASS-COUNT,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,EXCESO DE PASS-COUNT,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,EXCESO DE PASS-COUNT,METODO,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PIEZA CAIDA AL PISO,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PIEZA CAIDA AL PISO,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PIEZA GOLPEADA,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PIEZA GOLPEADA,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,PIEZA GOLPEADA,METODO,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,SIN INTERLOCKING,MANO DE OBRA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,SIN INTERLOCKING,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,SIN INTERLOCKING,METODO,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD CORRUPTA,MAQUINA,PE,
BACKEND/ENSAMBLE FINAL,PROGRAMACION,UNIDAD GOLPEADA,MANO DE OBRA,PE,
