No.Item	Fecha	Txs SAP	Mov	Código Scrap	O.I.	APD	Parte Padre	Batch ID	No.Parte	Cantidad				Reason Code	Descripción	Info.Obl.	Tipo	Tipo Sub	Valor	Doc. Header Tex	Déficit Stock	No.Docto.SAP
559236	03/12/2014	ZSCR	551	034-2	NA	'050	A2C74234200	NA	A2C85784700	6	3011	050		1342	PCB *FR-4 / ACM2.1EVO_DC	NA	ROH	NA	816.84	ES_ACM EVO_.	NO	4984991861
560473	05/12/2014	ZSCR	551	030-1	NA	'050	A2C31624100B	NA	A2C53390573	1	3011	050		1301	laminated PCB FOR MY10 V8/V	NA	ROH	NA	78.49	ES_V8 V10_. (APROBACIO	NO	4984991829
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00000345	1	3011	050		1351	"70V,250mA,2,FAST,SOT23,RECT DIODE/BAV70"		ROH	NA	0.07	ES_B299_O.OSCAR GARCIA	NO	4985026566
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00021661	1	3011	050		1351	"C CER,C0G,680pF,5%,50V,0603,Sn"		ROH	NA	0.04	ES_B299_O.OSCAR GARCIA	NO	4985026566
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00010444	10	3011	050		1351	"0R05,63mW,1A,0402,JUMPER/+++please use A"		ROH	NA	0.1	ES_B299_O.OSCAR GARCIA	NO	4985026566
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00019601	1	3011	050		1351	"R LIN,2K2,5%,TK200,63mW,0402"		ROH	NA	0.01	ES_B299_O.OSCAR GARCIA	NO	4985026566
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00006610	30	3011	050		1351	"10K,5%,TK200,63mW,0402,LIN RES/"		ROH	NA	0.3	ES_B299_O.OSCAR GARCIA	NO	4985026566
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00022930	6	3011	050		1351	"4,EQ ISO,konvex 1206,0R05,5%,63mW,NET RE"		ROH	NA	0.24	ES_B299_O.OSCAR GARCIA	NO	4985026566
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00034982	3	3011	050		1351	"16MHz,50ppm,NX5032GA,QUARTZ CRYSTAL/NX50"		ROH	NA	5.82	ES_B299_O.OSCAR GARCIA	NO	4985026566
560895	07/12/2014	ZSCR	551	035-1	0	'050	A2C3286560193	NA	A2C00010472	1	3011	050		1351	"R LIN,47K,5%,TK200,63mW,0402"		ROH	NA	0.01	ES_B299_O.OSCAR GARCIA	NO	4985026566
